date	tweet
6/25/2020 17:01	"Brand new #TalkingHeads continues tonight with a performance from Harriet Walter. ✨

7.20pm on @bbcone, and all epi… https://t.co/XRjb2rFc3f"
6/25/2020 16:01	"Early bird or night owl, we've got your #Glastonbury2020 plans sorted. 🙌

Watch along on the dedicated 
@BBCiPlayer… https://t.co/wCeKK5tie7"
6/25/2020 12:02	#TheBiddingRoom is streaming now on @BBCiPlayer. https://t.co/Y0qNAIcuzB
6/25/2020 12:01	"This is so lovely. ❤️After Matthew was left a teddy bear owned by a man in his care, he now hopes to sell it on and… https://t.co/YxzO2Qr3dk"
6/25/2020 11:20	RT @bbcglasto: Want to play a game? 👀 https://t.co/g3yVnDWngY https://t.co/Mgkg6xJ3C7
6/25/2020 9:31	"RT @BBC6Music: ""𝕋𝕙𝕖𝕣𝕖'𝕤 𝕤𝕠𝕞𝕖𝕥𝕙𝕚𝕟𝕘 𝕡𝕣𝕠𝕗𝕠𝕦𝕟𝕕 𝕒𝕓𝕠𝕦𝕥 𝔾𝕝𝕒𝕤𝕥𝕠𝕟𝕓𝕦𝕣𝕪...""

🔺 @LauraMarlingHQ told us why @Glastonbury is so magical.
📺 Watch her set…"
6/25/2020 8:01	"😷 Wear a face covering
🧴 Wash your hands
🚫 Keep your distance
🛂 Check in online
🧳 Avoid hand luggage

How to fly sa… https://t.co/GQN33SYSYa"
6/24/2020 19:01	"Based on the romantic drama by Ian McEwan, #OnChesilBeach stars @HowleBilly and Saoirse Ronan.

9pm | @BBCTwo &amp;… https://t.co/AyTvqaC1ef"
6/24/2020 17:01	"These items are so weird and I would 100% bid for all of them.
 
#TheBiddingRoom is streaming now on @bbciplayer. https://t.co/4jOP8j1bLE"
6/24/2020 16:01	"Tonight's live #PremierLeague action is #NorwichVEverton.

First half from 5:30pm on @BBCTwo, second half from 7pm… https://t.co/6f4fsfQbG7"
6/24/2020 12:01	"William is a carer, and music is his outlet for joy. ❤️

#TheChoir | @GarethMalone

https://t.co/FApLKglrn0"
6/24/2020 7:01	"It's not easy becoming a top-flight Scottish referee... 😂

@calum_shiels
https://t.co/yqSYATlpau"
6/23/2020 19:01	"The first new #TalkingHeads from Alan Bennett begin tonight, with pieces from Imelda Staunton and Sarah Lancashire.… https://t.co/xwItP5JAgO"
6/23/2020 18:01	Brand new #TheChoir: Singing for Britain sees @GarethMalone  on a mission to bring the nation together through the… https://t.co/bNPIgpcJf6
6/23/2020 16:01	"Talk about a leap of faith! 🙈

#EarthsTropicalIslands

https://t.co/84CVQCBKvZ"
6/23/2020 14:50	RT @BBCScotlandNews: 90-year-old Margaret Payne has completed a two-month-long challenge to climb the height of Highland mountain Suilven o…
6/23/2020 14:50	RT @BBCScotlandNews: 90-year-old Margaret Payne has completed a two-month-long challenge to climb the height of Highland mountain Suilven o…
6/23/2020 12:59	RT @BBC6Music: No pressure everyone but Lizzie has really gone for it... 👏 #GlastoAtHome https://t.co/MvykEhgGFj
6/23/2020 12:01	"From the Black Death to the Spanish flu to WW2 – crises have often led to profound changes in society.
https://t.co/ueKzCMIgL7"
6/23/2020 11:04	"RT @bbcglasto: A reminder of all the ways we're bringing the Glastonbury Experience to you this weekend:

👉 100+ on demand sets on @BBCiPla…"
6/23/2020 10:51	"RT @BBC6Music: If you could rewind to any @Glastonbury moment, what would it be? 

📻 We'll play some of your requests this #Glastonbury2020…"
6/23/2020 9:01	"For the superhero make-up brief, Ophelia created a psychic superhero with the power of invisibility. ✨

#GlowUp |… https://t.co/jxU0PM6ivU"
6/22/2020 19:17	"#LiveAtTheApollo: Pride is a celebration of LGBT+ stand up comedy at the BBC, taken from over 14 series.

Part 1 fe… https://t.co/UuHhdQsARl"
6/22/2020 17:01	"To 'steal someone’s thunder’ is a phrase with a surprisingly literal origin. 

@Susie_Dent explains!  🌩
https://t.co/kUdS8GE85j"
6/22/2020 16:27	Black and British: A Forgotten History is streaming now on @BBCiPlayer: https://t.co/ywgwYwtAlc
6/22/2020 16:25	"""I was trying to capture strength and proudness. And I decided never to click the camera unless I see strength in t… https://t.co/1T28CwUHpe"
6/22/2020 16:13	"RT @bbcglasto: We’ve cued up some of Glastonbury’s greatest sets into this schedule for you.

📝Which 3 are you definitely going to catch?…"
6/22/2020 16:01	"“It’s so nice, I had to name it twice…” 🎵

@levirootsmusic presents his Reggae Reggae Sauce to the Dragons.… https://t.co/7KlSJOqfMX"
6/22/2020 13:01	"Would you date someone significantly taller/shorter than you?  🤔

@JamieLaing_UK and @SpencerMatthews talk height d… https://t.co/D7XnuDC2jr"
6/22/2020 11:58	"Listen to Black British voices here: 
https://t.co/L5Yx5GZyi6"
6/22/2020 11:22	"We’ve always been here to celebrate diversity. But we need to do more, and we will. 

This is our commitment to lon… https://t.co/ADlNC7M5yh"
6/21/2020 18:01	"Brand new series #TheLuminaries starts tonight, based on the Booker Prize-winning novel. ✨

9pm @BBCOne &amp;… https://t.co/nNODBMTAUU"
6/21/2020 13:01	"I can't believe this restaurant exists.

#QI
https://t.co/C4E8gPq2BI"
6/21/2020 10:01	"This clementine cake from Rick Stein is a deliciously easy weekend bake. 😋

Full recipe on the @BBCFood website. 🍊🍰
https://t.co/EihM9y5fVZ"
6/20/2020 18:01	"Through the words of James Baldwin, #IAmNotYourNegro touches on the lives and assassinations of Malcolm X, Martin L… https://t.co/l0Fqcwx3pC"
6/20/2020 16:01	"Live top-flight action returns to the BBC for the first time since 1988, as #Bournemouth take on #CrystalPalace.🙌… https://t.co/lclqivzm0y"
6/20/2020 16:01	"Live top-flight action returns to the BBC for the first time since 1988, as #Bournemouth take on #CrystalPalace.🙌… https://t.co/lclqivzm0y"
6/20/2020 15:01	"#BigHero6 is on @bbcone &amp; @bbciplayer at 5:20pm! 🙌

👉 https://t.co/bSuKxnvLGj https://t.co/hmoJvmwRRS"
6/20/2020 13:01	"Aprons at the ready! Who do you think will be crowned the winner of this year's
#CelebrityMasterChef? 🍽

Starts Wed… https://t.co/HhSFImcMkA"
6/20/2020 11:01	"What are excess deaths? 

@BBCRealityCheck explains how they can give us a better indication of how many people hav… https://t.co/Yj3fzhQmqg"
6/19/2020 19:01	Oscar-winning film #Selma follows Dr Martin Luther King Jr's turbulent march from Selma to Montgomery in a bid to s… https://t.co/083YWeWLky
6/19/2020 18:01	".@jackwhitehall spends a socially distanced Father's Day with his dad, Michael. ❤️

Jack Whitehall's Father's Day |… https://t.co/zQHkekuVFQ"
6/19/2020 14:47	"RT @HackerTDog: FANCY DOING YOGA WITH ME? OF COURSE YOU DO, YOU’RE ONLY HUMAN. WATCH MY NEW YOGA FILM HERE:
https://t.co/pPO0zBRH6E
I’M GOO…"
6/19/2020 13:01	"Human rights campaigner Malala Yousafzai has graduated from Oxford University. 🎓 

👉 https://t.co/OvOQ53A3tX https://t.co/wWeVYYMe9A"
6/19/2020 12:01	"People from black, Asian and ethnic minority backgrounds are at greater risk of dying from coronavirus than white p… https://t.co/DR1WgvIwLp"
6/19/2020 11:01	"FOOTBALL IS BACK! 🙌

Here's how to stay across the weekend #PremierLeague action with @bbc5live... https://t.co/vem1NuqNbC"
6/19/2020 8:01	"This is how @BBCHolbyCity's Prosthetics Designer creates those realistic bruises you see on TV. 

#GlowUp |… https://t.co/LEVuYoBhhC"
6/18/2020 16:01	"""I once told T-Mobile I was dead to get out of the contract."" 😂

@AmplifyDot reads a hilarious message from a liste… https://t.co/iOtiyNOFsd"
6/18/2020 13:01	"We all know the myth about a goldfish's memory... so can a fish remember a human face? 🐟🤔

#AnimalImpossible
https://t.co/j8Tx2IpfWX"
6/18/2020 12:01	"One, two, three, four! 🤘

#InsideCinema explores Bands On Film.  🎸🥁🎤👊

By @sankles

https://t.co/wcQ8YLWGnp"
6/18/2020 10:54	"Obituary: Dame Vera Lynn, Britain's symbol of resilience and hope during the darkest of days.… https://t.co/uEgJYGzzjv"
6/18/2020 10:24	"RT @BBCTheOneShow: Tonight we'll be celebrating the incredible life of Dame Vera Lynn, who has died at the age of 103. 

Have you met Dame…"
6/18/2020 10:23	"RT @bbcasiannetwork: Is @HussainManawer describing you? As the Ambassador of #WordsFirst 2020 Hussain is here with us, @1xtra and @BBCArts…"
6/18/2020 9:50	RT @bbcpress: BBC pays tribute to Dame Vera Lynn with a special programme tonight. https://t.co/2KV8CNtyEa
6/18/2020 8:44	"RT @BBCBreaking: Dame Vera Lynn, the Forces' Sweetheart whose songs helped raise morale in World War Two, has died aged 103 https://t.co/Ac…"
6/18/2020 8:01	"Billy's life changed forever when he was cast as the 'bad boy' on a reality show. 

Now the limelight's off, can he… https://t.co/H07SJS1lhU"
6/18/2020 8:01	"Billy's life changed forever when he was cast as the 'bad boy' on a reality show. 

Now the limelight's off, can he… https://t.co/H07SJS1lhU"
6/17/2020 18:01	"An intricately woven, suspenseful tale of love, murder, magic and revenge set in New Zealand at the height of the 1… https://t.co/3ojqNud1ek"
6/17/2020 18:00	@MysticalKenny @BBC6Music Also one of our favourites! 🙌 https://t.co/rFDL7Vgxei
6/17/2020 16:01	"An all-star cast brings you brand new versions of Alan Bennett’s much-loved monologues, and two newly written ones.… https://t.co/2vFHyu93Kl"
6/17/2020 15:53	"RT @bbcasiannetwork: 📢📢 @HussainManawer will be the Ambassador and @officialAvelino will be the Mentor for #WordsFirst 2020! 
 
Rappers, MC…"
6/17/2020 15:00	Just some of the incredible memories from decades of #Glastonbury sets – what’s been your favourite moment from Wor… https://t.co/5DJbO0Z2ls
6/17/2020 12:01	".@MarcusRashford spoke exclusively to @bbcbreakfast as the government changed their policy on free school meals.

H… https://t.co/gN0ALWpX2Z"
6/17/2020 8:01	"Do not watch this if you don't want the truth about those 'little' spiders in your house... 😖🕷

@gregjames… https://t.co/UEEhuUZjzv"
6/17/2020 7:51	"RT @BBCMOTD: This is how you celebrate the return of the Premier League! 😍

Turn that volume up. 🕬

@OwainWynEvans &amp; @BBCSteveR 👏 https://t…"
6/16/2020 19:01	"The final episode of #TheSalisburyPoisonings is set several months after the initial crisis, as the city is startin… https://t.co/GamimV7Tob"
6/16/2020 16:01	"IMAGINE the pressure of tattooing a royal...

#InsideMonaco
https://t.co/GyQNG0USWK"
6/16/2020 12:35	RT @BBCBreaking: Children's free school meal vouchers extended in England over the summer after footballer Marcus Rashford's campaign https…
6/16/2020 12:01	"Think you know what the Monopoly Man and C-3PO look like? Think again...

@scarlettmoffatt explores false memories… https://t.co/KwXIaZQ8u0"
6/16/2020 11:01	Forget any other videos you've seen about how to make tea recently - THIS is the perfect cuppa!  ☕️… https://t.co/zVcHtZ2DB3
6/16/2020 8:01	"If tiny holes freak you out... then this video isn't for you. 😱

#GlowUp | @bbcthree.
https://t.co/Bhqt8fupAo"
6/15/2020 19:01	"Follow the extraordinary timeline of #TheSalisburyPoisonings in 2018.

Continues 9pm on @bbcone.

All episodes stre… https://t.co/lNyVVdAkvT"
6/15/2020 18:01	"Could this app start a dating revolution for beard lovers? 🧔❤️😃

#DragonsDen
https://t.co/2eHeL6Jik1"
6/15/2020 16:25	"RT @BBC6Music: I said maaaaybe I don't really wanna know, how your garden grows, ‘cause Oasis’ set from 1994 will be part of the BBC's #Gla…"
6/15/2020 16:01	"Nothing is stronger than the bond between @jackwhitehall and his dad. 😂

Jack Whitehall’s Father’s Day | Friday 19t… https://t.co/on6FYiohAk"
6/15/2020 12:01	Caution omphalophobics (aka those who are not entirely comfortable with belly buttons) ⚠️ This video contains image… https://t.co/apDnNnJKJp
6/15/2020 12:01	Caution omphalophobics (aka those who are not entirely comfortable with belly buttons) ⚠️ This video contains image… https://t.co/apDnNnJKJp
6/15/2020 9:55	"RT @CBeebiesHQ: @BBC6Music @HEYDUGGEE This Monday is not so blue
Tuesday's better and Wednesday too
Thursday, there's another one new!
It's…"
6/15/2020 8:09	RT @bbcpress: 🇨🇦 Summer is served! Canada's #DragRace is coming to @BBCThree exclusively on @BBCiPlayer from July 3: https://t.co/PnsNfNpBm…
6/15/2020 8:01	"A relaxing start to the week from #Springwatch - isn't flight amazing? 🤩
https://t.co/DK6CORnsuy"
6/15/2020 6:39	"RT @BBCWomansHour: “Taking care of yourself doesn’t mean 'me first'; it means 'me too'.”

Read author and carer @pennywincer's best tips fo…"
6/15/2020 6:39	"RT @BBCBreakfast: ""I once had to go through that same system""
In a TV exclusive with #BBCBreakfast @MarcusRashford explains why he's callin…"
6/14/2020 20:01	"Louis Theroux: Behind Bars is a classic documentary from @louistheroux, where he spends two weeks in the notorious… https://t.co/k2tJWNtcEA"
6/14/2020 19:01	"#Philomena recounts the true story of Philomena Lee who, decades after being forced to give up her infant son, enli… https://t.co/Q9doYdzM6Z"
6/14/2020 18:01	"In March 2018, Salisbury became the site of an unprecedented national emergency. 

A brand new three-part drama foc… https://t.co/14hW7jm6HF"
6/14/2020 13:01	"This might end up being 2020's version of travelling along Route 66 tbh.

#QI
https://t.co/5hWti74JD2"
6/14/2020 8:31	"RT @1Xtra: Remembering Grenfell 3 years on 💚

@RayBLK_ - Paradise 

@itsNadiaJae is playing our Grenfell sessions this morning to commemora…"
6/14/2020 8:30	"RT @BBCRadio4: At this time, 0:54, on 14 June 2017, an emergency call was made from Grenfell Tower in West London.
https://t.co/lkRpAqsYCi…"
6/13/2020 23:01	"""We genuinely get on which is quite rare, I guess, for a girl group.”

@LittleMix’s Jade Thirlwall on people’s comm… https://t.co/mSIbbOvT5T"
6/13/2020 19:01	"In 1985, @realmikefox appeared on Wogan to talk about the upcoming release of ‘Back to the Future’.
https://t.co/KX3RKiYpCY"
6/13/2020 18:01	"All three of Francis Whatley's #DavidBowie documentaries are being shown on @bbctwo &amp; @BBCiPlayer tonight, starting… https://t.co/TGciHe7akQ"
6/13/2020 17:01	"In 2018, the people of Salisbury were faced with an unprecedented crisis.

This is their story.

The Salisbury Pois… https://t.co/40G4tHDW7w"
6/13/2020 11:01	"Of course @KatyPerry has had a video call with Carole Baskin. 🤷‍♀️

Listen to Katy's DJ set for @Scott_Mills &amp;… https://t.co/facMRNMMWB"
6/13/2020 10:21	"RT @BBCNews: The Queen arrives for ceremony at Windsor Castle, the new event replaces the Trooping the Colour parade due to coronavirus loc…"
6/13/2020 10:21	"RT @bbcworldservice: ""We share the love of the land"" 

The people striving to achieve balance between humans and the environment
(This vide…"
6/13/2020 10:17	"RT @BBC6Music: For anyone who needs to bliss out... 

Subscribe to the Mindful Mix on @BBCSounds https://t.co/eXl8GwLUko"
6/13/2020 10:17	"RT @BBC6Music: For anyone who needs to bliss out... 

Subscribe to the Mindful Mix on @BBCSounds https://t.co/eXl8GwLUko"
6/12/2020 19:01	#MuddleClass from @JasonManford is a stand-up show about how it feels to grow up working class... only to find that… https://t.co/AqmIG4YNJ8
6/12/2020 16:01	".@CharRVictory was diagnosed with MS when she was 22 years old. 

She talks about her MS journey, what it’s like li… https://t.co/EB96fPcaeF"
6/12/2020 15:57	"RT @HackerTDog: TRACY BEAKER &amp; I HAVE BEEN REUNITED COCKERS! CHECK OUT MY TOP NOTCH FILM WITH @DaniHarmer BY CLICKING HERE:
https://t.co/4L…"
6/12/2020 13:01	"#InsideCinema explores the beloved animated classics of #StudioGhibli, from Oscar-winning Spirited Away to My Neigh… https://t.co/33t0tFJbhw"
6/12/2020 12:01	"""I got my Mum to repeatedly fall on the floor so that I could create the algorithm. She was happy when it was over.… https://t.co/u15tdjw67X"
6/12/2020 8:01	"“I don’t think I’m rude you see, some people do.”

Miriam Margolyes on being 'shocking'.

Listen to Grounded with… https://t.co/VbmijYH4Mu"
6/11/2020 19:01	"Brand new #WhatWeDoInTheShadows starts TONIGHT!  🧛‍♂️🧛‍♀️

10pm | @BBCTwo &amp; @BBCiPlayer.

👉 https://t.co/4qQYY24ZC9 https://t.co/kDR9g8NbsQ"
6/11/2020 18:01	Brand new fashion makeover series #YouAreWhatYouWear sees @Rylan and a squad of stylists help people find a new way… https://t.co/WJ28yu1Zik
6/11/2020 16:01	"""I see sexual attraction as a really confusing mix of all sorts of things.""

@JoeLycett opens up about his sexualit… https://t.co/0r0x5cCXCF"
6/11/2020 8:01	"When all FIVE Dragons fight for a business, you know it's going to be GOOD. ☀️😲

#DragonsDen
https://t.co/W7pQYs4zbA"
6/11/2020 7:06	@vandenberg0767 @mrdanwalker @louiseminchin 8am and the day is already ruined 🤢
6/11/2020 7:03	"""That's NOT tea!""  ☕️❌

@mrdanwalker and @louiseminchin saying what we're all thinking... 😱😂
 
https://t.co/SWY7fFaaQz"
6/10/2020 21:43	"RT @BBCSounds: ✨@Grimezsz returns for her first @BBCR1 Residency show after giving birth, featuring some of her favourite tracks to dance t…"
6/10/2020 19:01	"Yes, that IS the kid from The Sixth Sense! 😲

Brand new #WhatWeDoInTheShadows starts Thursday, 10pm, @BBCTwo &amp;… https://t.co/dt5iOoYzgS"
6/10/2020 18:01	"Brand new #Staged starts tonight, starring #DavidTennant and @michaelsheen as two actors forced to take their West… https://t.co/I3Lj57Ydqo"
6/10/2020 16:01	"""This is like a really budget version of Jurassic Park."" 🦖😂

Do dinosaurs and fast cars mix? #TopGear put it to the… https://t.co/lXYBIYOeNe"
6/10/2020 13:01	"‘Ringing a relative of a patient who’s dying is a very, very difficult call to make.’

#SavingOurNurses is streamin… https://t.co/ySCLGyKS62"
6/10/2020 12:01	"I'd been planning a healthy lunch until I watched this. 😍

#InsideTheFactory
https://t.co/6Zqtur37He"
6/10/2020 9:14	"RT @BBCNews: Royal photo marks Prince Philip's 99th birthday 

https://t.co/NLXAjfYCmt https://t.co/WmTwkIg0wX"
6/10/2020 9:14	"RT @BBCNews: Royal photo marks Prince Philip's 99th birthday 

https://t.co/NLXAjfYCmt https://t.co/WmTwkIg0wX"
6/10/2020 8:01	"Naming your son Connell? 👶
Trying not to cry at rocket lollies?  🍭
Cutting yourself a Marianne fringe? 💇‍♀️… https://t.co/5FfRnT7W73"
6/10/2020 7:15	"RT @bbcworldservice: ""I got my Mum to repeatedly fall on the floor so that I could create the algorithm. She was happy when it was over""…"
6/9/2020 19:01	"#IMayDestroyYou from @MichaelaCoel.

Continues 10:45pm | @BBCOne.

First two episodes streaming now on @BBCiPlayer… https://t.co/3Xk3BykGzQ"
6/9/2020 18:01	"Who else has mates like this? 🙄

#QI

https://t.co/eIOMkl22DG"
6/9/2020 17:01	Newly-qualified midwife Katie getting her feedback from patients is one of the loveliest things you’ll see today.… https://t.co/HXQedwmnhw
6/9/2020 16:01	"“How come is everything white?” 

Muhammad Ali appeared on Parkinson in 1971.

https://t.co/mNtQvMxmZ8"
6/9/2020 14:03	"RT @BBC6Music: What documentaries have you watched during lockdown?

Here's the director of the Amy Winehouse doc AMY speaking to @msmirand…"
6/9/2020 12:01	Smallpox was one of the biggest killers in the history of humanity. This is the story of how we eradicated it. Are… https://t.co/Iw3NtDLR8v
6/9/2020 9:01	RT @bbcpress: #TalkingHeads will air on @BBCOne from 9pm on Tuesday 23 June with a double-bill. All 12 films will be available to stream on…
6/9/2020 8:01	"Anyone else been on lockdown with a dog like @SaraPascoe's? 🐶 😂

#ComediansHomeAlone
https://t.co/VaWW2aj4Pb"
6/8/2020 18:01	"#SittingInLimbo is a shocking drama inspired by the Windrush scandal.

After 50 years in the UK, Anthony Bryan is w… https://t.co/kJKfe1pKul"
6/8/2020 13:03	"Moments of difficulty, regret, disappointment and loss. Nine of the most moving Desert Island Discs.

https://t.co/GZVjydGAPO"
6/8/2020 10:58	"If #WorldOceansDay has inspired you to help our oceans, here are links and information on the issues our oceans fac… https://t.co/vCNxt9uljn"
6/8/2020 8:01	"It may seem simple, but there are important things to remember about safely putting on and taking off a face coveri… https://t.co/IpEW6uDpfL"
6/8/2020 7:50	"RT @bbcbitesize: 🎉 #BBCBitesizeDaily is back! 🎉 Did you miss us? 

📺 Watch from 9am on @BBCiPlayer and Red Button 👉 https://t.co/zZOO8liYWB…"
6/8/2020 7:50	"RT @BBCMOTD: ""I have never, ever witnessed anything like this.""

Relive ""one of the great comebacks of all time"" at 14:15 BST on @BBCTwo an…"
6/8/2020 7:03	"If you’re interested in #WorldOceansDay, here are seven things you need to know to live in harmony with the ocean:🌊
https://t.co/1iAUsuTcoO"
6/7/2020 16:01	"Are we really getting smarter and smarter?
https://t.co/SsWZJvYahu"
6/7/2020 14:01	"🚨Attention musical theatre fans! 🚨

#GuysAndDolls is on @BBCTwo at 3:50pm. 🙌

👉https://t.co/8UjlaUAbJt https://t.co/3inQ1m2M4a"
6/7/2020 14:01	"🚨Attention musical theatre fans! 🚨

#GuysAndDolls is on @BBCTwo at 3:50pm. 🙌

👉https://t.co/8UjlaUAbJt https://t.co/3inQ1m2M4a"
6/7/2020 13:01	"“Oh, say ‘why aye man’, say something Geordie.”

Jade Thirlwall from @LittleMix on the questions she gets asked the… https://t.co/Wbb7W3iFEO"
6/7/2020 11:01	"Nature is absolutely FASCINATING!  🤯 #QI

https://t.co/MBx2dlOKpg"
6/6/2020 19:01	"Peter Crouch: Save Our Summer starts TONIGHT | 9:15pm | @BBCOne &amp; @BBCiPlayer.

@PeterCrouch | @MayaJama |… https://t.co/BXtB9XNl88"
6/6/2020 18:01	"Oscar and BAFTA-winning drama #TheHurtLocker is on @BBCTwo &amp; @BBCiPlayer at 11pm.

👉 https://t.co/Virt8dYsZk https://t.co/kuNGqMje92"
6/6/2020 16:01	"#Moana is on @BBCOne and @BBCiPlayer at 5:50pm today... You're Welcome!  🙌

👉 https://t.co/I3L4cSifRi https://t.co/f4isi2Gd7h"
6/6/2020 15:01	"Last year, Roy Hackett told @bbcideas why he’d spent more than 50 years fighting racism…
https://t.co/lb9jrVGgX2"
6/6/2020 13:01	"Inspirational Instagram quotes, the @rhysjamesy way! 😂

#ComediansHomeAlone
https://t.co/H8S4FygGyk"
6/6/2020 11:01	"Meet the man who missed his local pub so much, he built it in virtual reality... 🍻

https://t.co/PH7FWgwxRl"
6/5/2020 19:01	"The #GrahamNorton series highlights (from episodes recorded pre-lockdown) stars Daniel Radcliffe, @SirPatStew,… https://t.co/vutCav42h3"
6/5/2020 18:01	Brand new comedy #TheOtherOne is about Catherine Walcott. And another girl called Catherine Walcott... Sisters who… https://t.co/07CjqfmRfa
6/5/2020 16:01	"This is clothes shopping like you’ve never experienced before! 😍🛍👠

Watch @Rylan and a squad of five stylists trans… https://t.co/SWnr0PN5Bo"
6/5/2020 14:30	"Let’s make it a Glastonbury to remember. 

Join us on @bbciplayer and @bbcsounds as we relive some of the festivals… https://t.co/oDeibBDDm1"
6/5/2020 12:01	"“He’s saying little words, he’s even started singing.”

Zachary, who has Down’s Syndrome, is thriving under lockdow… https://t.co/0XQ855fkGt"
6/5/2020 10:41	"RT @BBC6Music: Co-founder of electronic music pioneers, Kraftwerk, Florian Schneider has died at the age of 73.

We'll be paying tribute on…"
6/5/2020 10:19	"RT @bbcbitesize: Who’s excited for David Attenborough on #BBCBitesizeDaily? 🙌

Coming soon – here’s a teaser as it’s #WorldEnvironmentDay 🐋…"
6/5/2020 10:14	"RT @BBCBreaking: Tim Davie, one of the BBC's most senior executives, is named the broadcaster's new director general https://t.co/dHV3GavG4Q"
6/5/2020 10:11	RT @bbcpress: Tim Davie appointed new BBC Director-General: https://t.co/REmZnIyg0u https://t.co/zFYzoY9Qbx
6/5/2020 8:01	"Here are three pioneers who predicted climate change.
Made in partnership with 
@OpenUniversity.
https://t.co/Y61TfIAqc6"
6/4/2020 19:01	"#Ambulance is back, taking a detailed look at ambulance services, from the highly pressurised control rooms to the… https://t.co/TjL1OoUsDR"
6/4/2020 19:01	"#Ambulance is back, taking a detailed look at ambulance services, from the highly pressurised control rooms to the… https://t.co/TjL1OoUsDR"
6/4/2020 15:09	24-year-old Hayden spent six years in the army. He’s now using his time in lockdown to help fellow veterans.… https://t.co/52DZGQFBTW
6/4/2020 12:01	"Here's why intelligence is not the same as IQ.
https://t.co/DniFavernm"
6/4/2020 11:01	"Are you worried about your child seeing fake news about #coronavirus? 

Head to @bbcbitesize for tips, for you and… https://t.co/A4tBSUQVkq"
6/4/2020 10:48	"RT @BBCSport: Want to get fit? Want to feature in one of our videos? 

📲 Download the OneYou #Couchto5K app: https://t.co/oOiKu5QBH8 
🤳 Tak…"
6/4/2020 7:21	"RT @BBCSpringwatch: Good morning, Watchers! Don’t forget to join @HStitfall with @gordonjbuchanan at 9am for Wildlife From My Window on htt…"
6/4/2020 7:01	"George Floyd death: Why US protests resonate in the UK.

👉 https://t.co/ARcNoSc5br https://t.co/1c6aELe31T"
6/3/2020 18:01	"I've found your new lockdown activity. 🥢

#QI
https://t.co/MC6HZMDVz4"
6/3/2020 16:01	"The NHS has introduced a test and trace system to help the UK lift lockdown restrictions.

But what is it and how d… https://t.co/MVxxTLuaD1"
6/3/2020 13:01	"""I hope this is a learning point for many people.""

@GeorgethePoet on @BBCNewsnight.
https://t.co/F14xxj6YRH"
6/3/2020 12:01	"These monkeys are treated like gods! 🙉

#Primates is streaming now on @BBCiPlayer.
https://t.co/iFQTQBdvfh"
6/3/2020 11:01	"This is the fascinating story of David Mayan, who fulfilled his lifelong dream of flying…

#OwnTheSky
https://t.co/xWTzYiJi1x"
6/3/2020 9:19	RT @bbcpress: Watch out for Rachel Carey - @BBCOne’s hit thriller #TheCapture will return for a second series - https://t.co/BYuEXAj1G4 htt…
6/3/2020 8:01	"Ophelia channels the otherworldly art of her icon H.R. Giger, whose Academy Award-winning designs were used in the… https://t.co/LysBXdEK3R"
6/3/2020 6:53	RT @bbcpress: BBC Young Jazz Musician returns in 2020 to celebrate the wealth of young talent in UK jazz: https://t.co/5xwV4ft2Qm https://t…
6/2/2020 14:55	"RT @BBCR1: “You cannot enjoy the rhythm and ignore the blues”

This is incredibly powerful from @claraamfo on the death of George Floyd, ra…"
6/2/2020 13:16	"RT @BBCR1: ""This is your problem too. It's mine. It's yours. It's everybody's.""

@gregjames spoke about George Floyd's death, racism, and w…"
6/2/2020 7:01	"Just some adorable fox cubs having fun (or learning to hunt?) on a trampoline!  🦊

#Springwatch | 8pm | @BBCTwo &amp;… https://t.co/UEUsVZIGnF"
6/1/2020 19:01	"Brand new sketch show #ComediansAtHome stars @RealBobMortimer's #TrainGuy, @MrMichaelSpicer's #RoomNextDoor, a lip… https://t.co/KLoKrKO3V9"
6/1/2020 16:01	"A million pound idea, or never in a million years?

The Dragons were quick to pull the plug on this bathtub pitch!… https://t.co/KLi5Qv4wcm"
6/1/2020 16:01	"A million pound idea, or never in a million years?

The Dragons were quick to pull the plug on this bathtub pitch!… https://t.co/KLi5Qv4wcm"
6/1/2020 13:01	"There's been some exciting new arrivals at @chesterzoo recently... tiny mongoose triplets! 😍
https://t.co/0vEw4SkUN1"
6/1/2020 12:01	When a filmmaking duo cast a bodybuilder to play ‘a sensitive muscleman’ they discovered an even more complex chara… https://t.co/ax5Nhe1dLA
6/1/2020 9:59	"RT @BBCRadio1PR: ⚡️ ANNOUNCEMENT ⚡️ 

Aled Haydn Jones is the new Head of Radio 1. 

""I’m so proud to be taking the helm of the best youth…"
6/1/2020 9:01	"Coronavirus: Which schools are reopening for pupils?

👉 https://t.co/K36eLS8hGL https://t.co/dzKXrQl8wp"
6/1/2020 8:01	"Actress @RoseMcGowan talks to @LouisTheroux about growing up in The Children of God cult.

Listen to the Grounded w… https://t.co/MAhgFPu3GG"
5/31/2020 19:01	"Get the tissues ready! 😭

#BillyElliot follows a boy growing up in a mining community who opts for ballet rather th… https://t.co/4XoJd17Km2"
5/31/2020 18:01	"#DragonsDen: Best Ever Pitches takes a look at some of the best - and oddest - pitches ever seen in the Den! 🔥

Ton… https://t.co/2RlYzTVbQI"
5/31/2020 15:01	"I finally have something new to tell my mates about...

#QI is streaming now on @BBCiPlayer.
https://t.co/zFWBg9mKsc"
