date,tweet
2020-04-25 10:01:00,"#Ramadan2020 is underway!

Learn more about the Islamic Holy Month here: 👉 https://t.co/OMNKyyuVip https://t.co/phuZILepHR"
2020-04-25 07:52:27,"RT @bbcpress: Final line-up announced for the #CultureInQuarantine @bigbookweekend! 
 
📚 @arobertwebb
📚 @BernardineEvari
📚 @neilhimself 
📚…"
2020-04-25 07:52:23,"RT @BBCR1: He's done it! ❤️

@CaptainTomMoore has the UK's official number one single with 'You'll Never Walk Alone' 🙌 https://t.co/rytwDDK…"
2020-04-25 07:52:14,"RT @BBCOne: From BAFTA award-winner @MichaelaCoel comes #IMayDestroyYou, a fearless, frank and provocative new drama about sexual consent a…"
2020-04-25 07:52:14,"RT @BBCOne: From BAFTA award-winner @MichaelaCoel comes #IMayDestroyYou, a fearless, frank and provocative new drama about sexual consent a…"
2020-04-24 19:01:00,"What a line up dialling in for a chat with @grahnort tonight - @chrishemsworth, Phoebe Waller-Bridge,… https://t.co/q1lPRciLHg"
2020-04-24 17:01:00,"The #Hubble telescope has captured amazing images for decades - these are the Pillars of Creation, Eagle Nebula.… https://t.co/CZP7oOKqph"
2020-04-24 16:01:00,"""What I love about cosplay is that you can be someone else."" 

Kerri is a gamer with fibromyalgia, who wants to bri… https://t.co/vnEdF65FeF"
2020-04-24 14:10:24,"RT @bbcpress: 🍸 Mix yourself a large Quarantini, don your comfiest pyjama bottoms and sashay over to @BBCThree where @MichelleVisage and fa…"
2020-04-24 13:38:42,RT @HackerTDog: Need something else to think about rather than #disinfectant? Watch my top notch pen pineapple apple pen 2020 song about wa…
2020-04-24 13:01:00,"A kangaroo hops through empty Adelaide streets during the Australian coronavirus lockdown. 
https://t.co/NZFrfOgvtB"
2020-04-24 12:01:00,"IT'S NOT WHERE THE PAPER-CLIP LIVES!  😤

#TheMightyBoosh | @bbcthree.
https://t.co/KunbIHlpE4"
2020-04-24 10:23:13,RT @bbcpress: 🕶2⃣0⃣1⃣6⃣🕶 Ep 1 of new podcast James Acaster's Perfect Sounds is available now on @BBCSounds. James and @RomeshRanga discuss…
2020-04-24 08:01:00,"A bunch of vegans set up a burger van at a football match, will customers taste the difference?  🌱🍔

#Veganville |… https://t.co/oufNiHbZ2Q"
2020-04-24 07:01:00,"If you’re feeling disorientated waking up to a world that is constantly changing, you are not alone –… https://t.co/cnzghPPm6P"
2020-04-23 21:54:08,"RT @comicrelief: Not done with #TheBigNightIn fun? Yeah, us neither. 

Head over to @BBCR1 for the AFTER PARTY!🥳🎉

https://t.co/9TFiMM1KNa"
2020-04-23 21:18:09,"RT @bbcpress: 👏 Thank you! 👏 @BBCOne’s #TheBigNightIn raises £27,398,675: https://t.co/qMwWAzDmmR https://t.co/uwD2VG48jo"
2020-04-23 21:15:10,@BBCCiN @BBCOne @BBCiPlayer 👏👏👏
2020-04-23 21:14:40,"RT @BBCCiN: Thank you for joining us, and thank you for giving so generously. 

Your kindness will help so many people affected by the coro…"
2020-04-23 21:05:44,"RT @BBCCiN: Little Britain back on our screens for the first time in 10 years, YES 🙌

@RealMattLucas @davidwalliams 👏

#TheBigNightIn
🔴 @BB…"
2020-04-23 21:05:09,RT @bbcstrictly: Here's four minutes of pure joy... thank you to everyone who got involved ❤️#keepdancingchallenge #TheBigNightIn. https://…
2020-04-23 20:51:55,"Wow, did we just dream that or did the Duke of Cambridge really just get home-schooling advice from General Melchet… https://t.co/D2dfvZgtIo"
2020-04-23 20:51:38,"We loved Matt Lucas' Baked Potato song so much, we just had to ask the BBC Concert Orchestra to work their magic wi… https://t.co/6yNeYzyM88"
2020-04-23 20:16:23,"It's not easy being the nation's PE teacher every day... as Joe Wicks is finding out! 😅

#TheBigNightIn… https://t.co/rB5dZCMoV7"
2020-04-23 20:16:23,"It's not easy being the nation's PE teacher every day... as Joe Wicks is finding out! 😅

#TheBigNightIn… https://t.co/rB5dZCMoV7"
2020-04-23 19:52:44,"A huge thank you to the Duke and Duchess of Cambridge and Prince George, Princess Charlotte and Prince Louis for le… https://t.co/6jLijm2R6s"
2020-04-23 19:44:43,"From The Doctors to our doctors, nurses, care workers and key workers - thank you.

#TheBigNightIn #DoctorWho https://t.co/UtHp6jKSab"
2020-04-23 19:23:26,RT @BBCR1: Watch some of the world's biggest music artists collaborate on an extra special #StayHomeLiveLounge cover of @FooFighters' 'Time…
2020-04-23 19:16:23,"The Prince of Wales and Duchess of Cornwall joined tonight’s #ClapforCarers giving thanks to our NHS, key workers,… https://t.co/jg11YJoKmk"
2020-04-23 18:46:31,Are you enjoying #TheBigNightIn? Stay tuned as we have something very special is coming up for you just before 8pm.… https://t.co/BDer9eRerL
2020-04-23 18:30:40,"RT @BBCSport: It looks easier than it looks doesn't it @JesseLingard?! 😉

Watch #TheBigNightIn and join in with the #BigNightSpin on @BBCOn…"
2020-04-23 18:17:59,"RT @BBC6Music: Stars of Doctor Who, Little Britain, The Vicar of Dibley and more hit shows are taking part in a star-studded fundraising te…"
2020-04-23 18:17:48,"RT @BBCNWT: Tonight is the BBC Big Night In!

People from across the North West have joined in the fun and re-created Peter Kay's iconic Am…"
2020-04-23 17:01:00,"One hour to go! 🤩

#TheBigNightIn | 7pm | @BBCOne &amp; @BBCiPlayer.

👉 https://t.co/w5yDwyVh7w https://t.co/Xcese3WizX"
2020-04-23 15:01:26,"RT @BBCBreakfast: 😬 Something tells us when @mrdanwalker agreed to do #TheBigBikeIn he wasn't sure what he'd signed up for! 😂
@louiseminchi…"
2020-04-23 12:40:08,"RT @BBCTheOneShow: We'd like to know all the new ways old friends have been hanging out together during lockdown. 👫 👭

🥳It could be your fi…"
2020-04-23 12:01:00,"Happy #StGeorgesDay!

Who was England's patron saint?

👉https://t.co/P5IY0qXBbt https://t.co/ULzp1zn5lL"
2020-04-23 11:29:50,"RT @BBCR1: 💜🎤 IT'S HERE! 🎤💜

Hear the Live Lounge Allstars perform @FooFighters' 'Times Like These' on your preferred music service now!

P…"
2020-04-23 10:52:34,10 minutes to go until you get to hear a very special #StayHomeLiveLounge cover of 'Times Like These' by Foo Fighte… https://t.co/LDpJWLlPTt
2020-04-23 10:49:58,"Happy 2nd Birthday, Prince Louis!  🎂

His mother Catherine the Duchess of Cambridge took photos of him after he rai… https://t.co/37gbq01Wiy"
2020-04-23 09:45:57,"RT @BBCR1: ✨🎤 TODAY'S THE DAY 🎤✨

Make sure you're listening to @claraamfo at 12pm as she presses play on the #StayHomeLiveLounge for the v…"
2020-04-23 08:01:00,"What’s up, Pitches? See how many of these Pitch Perfect questions you can get right.

#Mastermind
https://t.co/IdrZCTvHkL"
2020-04-22 18:01:00,"A treat for all #MightyBoosh fans tonight on @BBCSounds - #BooshListenAlong, 9pm. 🙌

@noelfielding11… https://t.co/CZCdD97blS"
2020-04-22 18:01:00,"The #GreatBritishSewingBee is BACK!  🧵 🙌

@joelycett kicks off ten weeks of the most perplexing patterns, eye-poppi… https://t.co/uVZAVyvsEy"
2020-04-22 18:01:00,"The #GreatBritishSewingBee is BACK!  🧵 🙌

@joelycett kicks off ten weeks of the most perplexing patterns, eye-poppi… https://t.co/uVZAVyvsEy"
2020-04-22 17:31:42,Spin 10 times on the spot and score a goal? It sounds easier than it looks. Presenting the #BigNightSpin for the… https://t.co/23FqW3RDLb
2020-04-22 17:00:05,"RT @BBCTheOneShow: 🔴Sneak peek alert! 🔴

We followed @itreallyisjoe on his rounds as he took up his new role, as a NHS volunteer.

Find out…"
2020-04-22 16:01:00,"Could seaweed be the solution to our growing plastic problem?
https://t.co/oP3BD5zTdr"
2020-04-22 12:01:00,"Does the future of farming lay in a lab? 🍗🔬

Meat: A Threat to Our Planet? is streaming now on @bbciplayer.… https://t.co/dz8sY0QzFO"
2020-04-22 11:01:00,"""I've got her every night now in my arms, tight.""  💕😭

17-year-old Kia looks after war-veteran Ken in a care home.… https://t.co/NtMhd5GMwV"
2020-04-22 10:26:59,"RT @BBCSounds: Join us here on Twitter for a #BooshListenalong, tomorrow from 9pm!

📻🎧: @noelfielding11, @julian_barratt, @Rich_Fulcher, @p…"
2020-04-22 09:46:29,RT @BBCBreakfast: You’ll remember Tony from the #sheffieldflypast. He looks after the #miamigo memorial. But recently some of the memorabil…
2020-04-22 08:01:00,"#ClimateChangeTheFacts with Sir David Attenborough is streaming now on @bbciplayer.

#OurPlanetMatters
https://t.co/OAmQ8Y13u6"
2020-04-22 07:01:00,"🚨NEW PODCAST FROM @louistheroux! 🚨

Louis tracks down high-profile people he’s been longing to talk to...  🗣

Groun… https://t.co/NsWmvYK9q4"
2020-04-21 19:01:00,"Playing to avoid paying tonight are @KellyOsbourne, Ade Edmondson, @sarapascoe, @jjenas8 and @nicolacoughlan. 🙌… https://t.co/SKQGgfVyS5"
2020-04-21 17:01:00,"93-year-old Beryl was inspired by @captaintommoore to walk in her garden. 🚶‍♀️

She was hoping to raise around £50… https://t.co/49FHlmIBN5"
2020-04-21 16:01:00,"""I thought dancers had to have two arms and two legs.""

Kat Hawkins had both her legs amputated after contracting m… https://t.co/L4lLObeOXj"
2020-04-21 15:54:30,"RT @bbcbitesize: Never was a story of more woe than this of Juliet and her Romeo. 💑

But soft! What light through yonder window breaks? It'…"
2020-04-21 12:01:00,"@joeldommett had a rather unique way of dealing with bullies…

All Round to Mrs. Brown's | Streaming now on… https://t.co/BhT3F9ldHT"
2020-04-21 11:32:56,RT @bbcpress: Three million kids go back to school with BBC’s #BitesizeDaily: https://t.co/He8THWULNa https://t.co/SJ86O7OpFK
2020-04-21 11:01:00,"Eating a kebab is a very British way to prepare for an underwear shoot... 😂

Models: Street to Catwalk | Via… https://t.co/nWtWx2vZhU"
2020-04-21 10:07:24,"RT @BBCCiN: Have you heard the news? 

@BBCR1 have brought together some of your favourite artists to create a #StayHomeLiveLounge cover of…"
2020-04-21 07:01:00,"#HomeSchooling? 👩‍🏫

📺 #BBCBitesizeDaily on 
@BBCiPlayer and Red Button from 9am
✍️ 20-minute lessons covering age… https://t.co/vIWngizrWy"
2020-04-20 18:44:16,"RT @BBCr4today: The Poet Laureate Simon Armitage reads a new poem he has composed about the lockdown. 

'Still Life'.

All the poems we've…"
2020-04-20 18:44:16,"RT @BBCr4today: The Poet Laureate Simon Armitage reads a new poem he has composed about the lockdown. 

'Still Life'.

All the poems we've…"
2020-04-20 18:44:05,"RT @BBCWales: 🆕 Filmed last year, a new episode of Rhod Gilbert’s Work Experience saw the comedian find out what it’s like to be a carer.…"
2020-04-20 18:43:54,RT @bbcstrictly: Get ready for a fist pump from @OtiMabuse and a Paso move from @Mr_NJones in part five of our #keepdancingchallenge! We wa…
2020-04-20 18:01:00,"Series three of #TheAWord starts on Tuesday 5th May on @BBCOne, with the first two series streaming right now on… https://t.co/qnC2kVBVJY"
2020-04-20 17:31:33,"RT @BBCCiN: ""Is this the way to Amarillo?!"" 🎶

@LennyHenry reveals @peterkay_co_uk is recreating his iconic video, film yourself stomping a…"
2020-04-20 17:30:33,"RT @BBCRadioSolent: The village of Tiptoe in the New Forest are keeping their spirits up with an entry for the @BBC's Big Night In 😆

This…"
2020-04-20 16:01:00,"When you just knead your fix. 🍞🥖 #TheMashReport
https://t.co/ZeJGuD1iYL"
2020-04-20 13:27:36,"RT @BBCRadioManc: 93-year-old Beryl was inspired by @captaintommoore to walk in her garden 🚶‍♀️

She was hoping to raise around £50 for @Al…"
2020-04-20 12:01:00,"Did you know our eyes can perceive a million different colours?  👀🌈
https://t.co/96swsBFGzX"
2020-04-20 11:56:46,RT @BBCR1: We've brought together some of your favourite artists for a very special #StayHomeLiveLounge cover of 'Times Like These' by Foo…
2020-04-20 08:01:00,"As guidance on wearing face masks to slow coronavirus evolves, what does the science say about when and where to we… https://t.co/ui6oQ609WY"
2020-04-20 07:01:00,"New podcast alert!  🙌 

James Acaster's Perfect Sounds is coming to @bbcsounds this Friday. 🎵🎧
https://t.co/DtPD7FnB19"
2020-04-19 19:01:00,"#LockedUpWithTheLifers is the latest documentary from @StaceyDooley, as she investigates one of the most radical wo… https://t.co/bOAgc6kLQq"
2020-04-19 18:08:58,"RT @BBCSounds: We’re getting ready to say a BIG thank you to all of our frontline workers. 👏

Join @radioleary, @ClaudiaWinkle, and @claraa…"
2020-04-19 18:08:16,"RT @bbcbitesize: #HomeSchooling tomorrow? Watch #BBCBitesizeDaily from 9am on @BBCiPlayer and Red Button! 👀

Primary 👉 https://t.co/IB1B7a7…"
2020-04-19 17:01:00,"Beautiful, but deadly. Watch out for the Portuguese man o' war!

#BluePlanetll is streaming now on @BBCiPlayer.
https://t.co/4KRFQwWOCM"
2020-04-19 15:01:00,"Throwback to the year 2000! We love this @BBCArchive clip of a young #HarryPotter cast speaking to @BBCNewsround! 🙌
https://t.co/QUdqtjqVa7"
2020-04-19 13:01:00,"Life is just something we watch unfold.

#DEVS is streaming now on @BBCiPlayer.
https://t.co/HmzWinAk3k"
2020-04-19 11:01:00,"Do you know your mucker from your muppet?
https://t.co/aTdKCcUoH5"
2020-04-19 09:37:04,"RT @BBCCiN: The Vicar of Dibley will return for #TheBigNightIn!

""I'm back in the dog collar, back in the vicarage and back on your telly.…"
2020-04-19 09:37:04,"RT @BBCCiN: The Vicar of Dibley will return for #TheBigNightIn!

""I'm back in the dog collar, back in the vicarage and back on your telly.…"
2020-04-19 08:59:00,"RT @BBCSounds: Join @claudiawinkle, @radioleary, and @claraamfo on Sunday night from 7.15 for One World: #TogetherAtHome.⁣

📺 Watch on @BBC…"
2020-04-19 08:57:14,"RT @BBCSport: Meet lovely Lil. ❤💙
She has dementia and is currently having to spend time away from her family and friends, but she wanted t…"
2020-04-19 08:53:51,"RT @bbcpress: .@BBCArts announces the first events of #TheBigBookWeekend, a 3-day virtual festival bringing together the best of the UK's c…"
2020-04-18 19:34:10,RT @BBCWalesNews: Rhythwyn Evans was inspired by @captaintommoore who has raised more than £20m #Coronavirus https://t.co/4c9OB84czW
2020-04-18 15:01:00,The heart-warming moment 106-year-old Connie Titchen is applauded by NHS staff as she leaves Birmingham's City Hosp… https://t.co/y50QGhykj1
2020-04-18 14:03:00,"Join us to celebrate &amp; support those who need it more than ever, with help from Matt Baker @davidwalliams… https://t.co/CzILdlU3ID"
2020-04-18 13:01:00,"Coolest dad ever?  😎🕺

@BBCNewsround spoke to [probably] the most famous #DancingDad on #TikTok to find out why he… https://t.co/fqcnZeDhVN"
2020-04-18 12:01:00,Now is a great time to help kids learn to cook - these recipes from @BBCFood are perfect for them to practice (and… https://t.co/Tu9J5cF7hl
2020-04-18 11:01:00,"Adding ALL of these to my travel list as soon as I can! 😲🌎🎒

#RaceAcrosstheWorld
https://t.co/Ij4AGqxxpU"
2020-04-18 10:01:00,"""Let's regroup before the end of play...""   😱

Who else has discovered their other half speaks in office jargon whe… https://t.co/cxw0Dy7mzp"
2020-04-18 09:19:24,"RT @BBC6Music: If you were to post us one record from your collection to play on 6 Music, what would it be and why?

📸 photos encouraged 📸…"
2020-04-18 09:01:00,"Happy birthday David Tennant! 🎂

This is still one of our favourite moments on #TheGNShow. 😂
https://t.co/0ufTnNKaew"
2020-04-18 08:52:12,"RT @BBCCiN: Join us to celebrate &amp; support those who need it more than ever in the UK, with help from Matt Baker @davidwalliams @PaddyMcGui…"
2020-04-18 08:52:00,"RT @BBCOne: You’re about to fall in love… 💕 
 
All episodes of @BBCThree’s #NormalPeople will be streaming on @BBCiPlayer from Sunday 26th…"
2020-04-18 08:51:55,"RT @bbcbitesize: #BBCBitesizeDaily starts on Monday! 

Here's the Week 1 schedule for primary school pupils! https://t.co/c1V8rCuoCN"
2020-04-17 17:01:00,"It's the #MasterChef final!  🙌

7:30pm | @BBCOne &amp; @BBCiPlayer.

 👉https://t.co/bdfLZKrzqn https://t.co/PSfLifva96"
2020-04-17 16:01:00,"Some of the best moments from Blank Space with @Grimmers, featuring Daniel Kaluuya, @AnnaKendrick47, Blake Lively,… https://t.co/wmHrfJE9sp"
2020-04-17 12:01:00,"Very soothing.  🎶😌
https://t.co/wGv4bAS4hj"
2020-04-17 09:12:04,"""If we are going to go forward with more time spent in lockdown, then there is going to be an ever-increasing need… https://t.co/4PztoBM5bA"
2020-04-17 09:12:04,"""If we are going to go forward with more time spent in lockdown, then there is going to be an ever-increasing need… https://t.co/4PztoBM5bA"
2020-04-17 08:01:00,"If you too are in need of some motivation then @martynsibley has some great tips to get you going. 💡
https://t.co/rt2X8cm0f6"
2020-04-17 07:01:00,"The rumours are true...

Tom Hardy will be back on @CbeebiesHQ with NEW Bedtime Stories every night from 27th April… https://t.co/dUsYOEbvDX"
2020-04-16 19:01:00,".@sindhuvfunny hosts tonight's 45-minute special #LiveAtTheApollo with guests @AlexEdelman and @LouSanders. 🙌

10pm… https://t.co/quOQGmcRU9"
2020-04-16 16:36:34,"RT @BBCBreaking: UK lockdown to be extended for at least the next three weeks, Foreign Secretary Dominic Raab announces https://t.co/5mTYqu…"
2020-04-16 16:01:00,"The best questions on @grimmers' Overthinkers Hotline, featuring @RealChalamet, @Halsey, @SelenaGomez and more of y… https://t.co/N97qP8CD6G"
2020-04-16 15:03:49,"A beautiful short story starring @DaftLimmy. ❤️
￼
#LimmysHomemadeShow is streaming now on @bbciplayer. 

https://t.co/jIJ7yAPuov"
2020-04-16 14:18:07,"RT @bbcpress: 👏 @ClaraAmfo, @ClaudiaWinkle and @radioleary to present @BBCOne coverage of One World: #TogetherAtHome: https://t.co/G65znuYf…"
2020-04-16 12:01:00,"#OurGirl's @michkeegan plays a game of Who Said What and it's fair to say she smashes it!  🙌
https://t.co/3YqJq58WKQ"
2020-04-16 11:59:48,"RT @BBCCiN: ""#TheBigNightIn news...anybody. No?""

Little Britain will return with @RealMattLucas &amp; @davidwalliams creating a brand new sket…"
2020-04-16 10:48:36,RT @BBCNewsPR: Pleased to say @sima_kotecha is out of isolation after a tough few weeks reporting on the coronavirus crisis in Rome - here'…
2020-04-16 09:06:06,"Just incredible. 
 
@captaintommoore, a 99-year-old war veteran, completes his challenge of walking 100 laps of his… https://t.co/45Xvsgx38m"
2020-04-16 08:34:58,"RT @BBCSounds: What was your favourite song from this morning's #UKSingalong? 

Thanks for joining us on @BBCR1, @1Xtra, @BBCRadio2, @BBC6M…"
2020-04-16 08:34:40,RT @BBCSounds: Are you ready for a singalong? 🎤 https://t.co/cw1SfJjAnk
2020-04-16 08:17:00,"At home with @StaceyDooley ❤️😂

United we stand, together at home. https://t.co/X9KQ8E7E0A"
2020-04-16 08:01:00,"Is this the worst thing to happen in an interview? 😂👞 

#MisterWinner

https://t.co/7Ck0KwLEu3"
2020-04-15 19:01:00,"Brand new thriller #DEVS explores the multi-dimensional tech world... 

9pm | @BBCTwo &amp; @BBCiPlayer.

👉… https://t.co/i9y89LbJDP"
2020-04-15 18:01:00,"Love making new friends. ❤️

All episodes of #LimmysHomemadeShow are streaming now on @BBCiPlayer.

@DaftLimmy
https://t.co/dbVL006w0A"
2020-04-15 14:38:27,"RT @BBCSounds: They've been keeping us in touch with family, delivering medical kit, and stocking up supermarkets. Now it's time to show ou…"
2020-04-15 14:35:02,"RT @bbcpress: #BackStronger during lockdown... @PeterCrouch, @Chris_Stark and @tomfordyce will deliver new episodes of #ThatPeterCrouchPodc…"
2020-04-15 14:35:02,"RT @bbcpress: #BackStronger during lockdown... @PeterCrouch, @Chris_Stark and @tomfordyce will deliver new episodes of #ThatPeterCrouchPodc…"
2020-04-15 12:26:00,"United we stand, together at home. 

@MayaJama sends ❤️. https://t.co/Wu1szFfhGv"
2020-04-15 12:01:00,Christ the Redeemer statue in Rio de Janeiro has been projected with images of medics to pay tribute to those worki… https://t.co/27aG68nE94
2020-04-15 08:01:00,"This Deputy Headteacher walks five miles a day, delivering packed lunches to his pupils to make sure they still get… https://t.co/8IoRA2VA25"
2020-04-15 07:21:00,"United we stand, together at home. 

A big thank you to everybody staying in from Ruth Jones ❤️ https://t.co/3jBDW1Um4I"
2020-04-15 07:06:38,"RT @BBCBreakfast: 🎂@captaintommoore has now raised over £4 million and more for the #NHS 🙌
Ahead of his 100th birthday, you can send him a…"
2020-04-15 07:06:22,"RT @CBeebiesHQ: You asked. He stepped up! 💪 

Tom Hardy's back! 🙌

NEW Bedtime Stories every night from 27th April - 1st May ❤️

#BedtimeSt…"
2020-04-15 07:01:00,"Have you heard the new audio-special #CarShare yet? 🚗❤️

Streaming now on @bbciplayer 👉 https://t.co/XvC2scIcAJ https://t.co/J0f4DiOX1z"
2020-04-14 18:01:00,This is amazing - @captaintommoore set out to raise £1k for @NHSCharities. Today he passed the £2 MILLION mark!  🙌… https://t.co/FiO5rI0IgB
2020-04-14 16:01:00,"It’s not hard to see why @MayaJama and her mum often get mistaken for sisters!

#ARTMB is streaming now on… https://t.co/gmnrQMsI2T"
2020-04-14 13:01:00,"Meet one of the scientists working to develop a synthetic vaccine to tackle Covid-19.

#Horizon is streaming now on… https://t.co/xU0uMzpWPz"
2020-04-14 11:01:00,"Here's how to grow veg at home - using veg you already have!  🌽🍅🥕

👉 https://t.co/qCkAp0VyAV https://t.co/F99vO7iRmL"
2020-04-14 09:26:57,All episodes of #HealthCheckUKLive are streaming now on @BBCiPlayer. https://t.co/f7VedVvOZc
2020-04-14 09:21:00,"Model @KatiePiper_ has experienced self-isolation before, as she recovered from a life-changing acid attack.
She ha… https://t.co/71e5JXiKHj"
2020-04-13 16:01:00,"Time for one last #IndianaJones adventure... 🙌

Indiana Jones and the Kingdom of the Crystal Skull | 6.40pm |… https://t.co/FKvaxxpAQl"
2020-04-13 13:01:00,"Here is a guide to #Vaisakhi - the Sikh New Year festival - by @CBeebiesHQ.  🎉

👉https://t.co/27rVDsiyvs https://t.co/qOMeigKqiD"
2020-04-13 12:01:00,"Time for a perfect long weekend film!  🙌

#IndianaJones and the Last Crusade | 1:40pm | @BBCOne &amp; @BBCiPlayer.

👉… https://t.co/seddJF7Ugq"
2020-04-13 11:01:00,"Loads of #Easter leftovers? @BBCFood have lots of ways to use them up!  😋

👉 https://t.co/FGn24oqR0Q https://t.co/4lyT85WYUD"
2020-04-13 08:11:45,"RT @BBCiPlayer: Happy Killing Eve Day!

The first episode of brand-new #KillingEve is available today from 6am on @BBCiPlayer. https://t.co…"
2020-04-13 08:01:00,"Today is #Vaisakhi - one of the most important dates in the Sikh calendar.

Learn more about the New Year festival… https://t.co/GCakgRw3jN"
2020-04-13 08:01:00,"Today is #Vaisakhi - one of the most important dates in the Sikh calendar.

Learn more about the New Year festival… https://t.co/GCakgRw3jN"
2020-04-13 07:01:00,"Leading artist Sir Michael Craig-Martin has created a 'colour your own thank-you poster' for #NHS staff!  🙌

Get yo… https://t.co/CErnrYHi0y"
2020-04-12 17:01:00,"""Slim doesn't interest me at all.""

Body confidence expert Trina is changing the way people view themselves.… https://t.co/8G6nb3zToZ"
2020-04-12 13:01:00,"Mums on Facebook = a pain that never ends. 📱😂
#TheMashReport
https://t.co/i68JCwZIvf"
2020-04-12 12:24:49,"RT @BBCNews: Comedian Tim Brooke-Taylor dies at the age of 79 after contracting coronavirus
https://t.co/DT7sGaXvQ8"
2020-04-12 11:01:00,"Watch a beautiful and poignant adaptation of The Swan, by ballet artist @CelineGittens of  @BRB, right here 👉… https://t.co/4EhkPJEmek"
2020-04-12 10:05:10,RT @BBC6Music: A few weeks ago @Radiohead's Ed O'Brien (@EOBOfficial) had a lovely chat with our @matteveritt. Here are a few of the best b…
2020-04-12 10:05:06,"RT @bbctms: ICYMI: 

You can listen back to the WHOLE Headingley 2019 Test via @bbcsounds. 

👉https://t.co/2edSqLNZAL

#bbccricket https://…"
2020-04-12 10:04:53,RT @BBCNews: Sir Stirling Moss: Motor racing legend dies aged 90 after long illness https://t.co/uDHCzGqdgW
2020-04-12 10:01:00,"Happy #EasterSunday!

For perfect Easter baking that doesn't use eggs or flour, @BBCFood have all the recipes you n… https://t.co/x8QRcpbpsg"
2020-04-11 16:01:00,"Another classic #IndianaJones adventure!  🙌

Indiana Jones and the Temple of Doom | 6:25pm | @BBCOne &amp; @BBCiPlayer.… https://t.co/eM3xlwVCuV"
2020-04-11 13:01:00,"Imagine climbing Rainbow Mountain in Peru!

Jamiul and his uncle Emon are doing just that.  🌈😲

#RaceAcrossTheWorld

https://t.co/ZjFRbhRsFV"
2020-04-11 12:01:00,"What is the story of #Passover?

👉 https://t.co/iqm0vL7Mb8 https://t.co/IJdlh3HSPg"
2020-04-11 11:01:00,"Take five minutes out to stare back at @louistheroux.

(Then go and watch one of his documentaries on @bbciplayer!)… https://t.co/KTDF8jve1c"
2020-04-11 09:01:46,"United we stand, together at home. 

@OtiMabuse is dancing through lockdown 💛💃 https://t.co/RPsv1Lv5QK"
2020-04-11 09:01:00,"Call yourself a DJ aye? @DaftLimmy will show you how it's done.

Brand new #LimmysHomemadeShow is streaming now on… https://t.co/RhDASqr2wE"
2020-04-10 20:01:00,"A message from all of us, to all of you. Together we'll get through.

‘Don't Quit' read by @IdrisElba. https://t.co/EugawFto45"
2020-04-10 18:54:25,"RT @CBeebiesHQ: Hey, all you cool cats and kittens! 😻

Did you spot this? 😂

@HeyDuggee 

#TigerKingNetflix https://t.co/uVBHj7HvS7"
2020-04-10 16:01:00,"A classic #IndianaJones adventure film for your Friday evening... ✨

Raiders of the Lost Ark | 6:40pm | @BBCOne &amp;… https://t.co/SSYEyvx51k"
2020-04-10 12:01:00,"How far back does the idea of celebrity go? Turns out the idea is pretty ingrained in us…
https://t.co/FAXRBEOk5S"
2020-04-10 12:01:00,"How far back does the idea of celebrity go? Turns out the idea is pretty ingrained in us…
https://t.co/FAXRBEOk5S"
2020-04-10 11:01:00,"Easter egg blondies, anyone? 😍

Loads more #Easter baking recipes from @bbcfood right here  👉… https://t.co/arBIRGrZ2m"
2020-04-10 07:01:00,"This week saw the beginning of #Passover, and today is #GoodFriday.

Here is how religious festivals can be celebra… https://t.co/WNMkcFZZf4"
2020-04-09 19:01:00,"Tonight is the FINAL episode of #NoughtsAndCrosses... with an appearance from Stormzy!

9pm | @bbcone &amp; @BBCiPlayer… https://t.co/a5swbN9G3E"
2020-04-09 17:45:00,"United we stand, together at home. 

A personal message from @Mermhart ❤️ https://t.co/SjrYk6u1km"
2020-04-09 17:01:00,"The heat is on for the last challenge of the #MasterChef semi finals, as the contestants cook for the country's mos… https://t.co/1UUrnuVRqn"
2020-04-09 15:24:00,"""Stay strong, stay positive. You're amazing"".

Four tips from @bbcdoctorwho to get you through self-isolation. ❤️ https://t.co/8l9GFs4nLi"
2020-04-09 13:05:46,"HealthCheck UK Live continues weekdays | 10am | @BBCOne &amp; @BBCiPlayer. 
https://t.co/hLyYLKubIP"
2020-04-09 13:01:00,What motivates @MrMotivator? He took a break from getting the nation moving on #HealthCheckUKLive to share his insp… https://t.co/wJVK5yiFeL
2020-04-09 12:01:00,"Jordan is a labourer who has been scouted by a modelling agency for his ""Manchester look"". 

Models: Street To Catw… https://t.co/5zQiUikRUc"
2020-04-09 11:49:38,"RT @BBCSounds: 🔈 SOUND ON 🔈

Thanks to everyone for joining the #UKSingalong this week, dedicated to the hardworking nurses across the UK.…"
2020-04-09 09:10:00,"""Stay well, stay safe and stay home.""

A personal message from @annereidactress ❤️ https://t.co/syiSzDipgS"
2020-04-09 08:20:02,"RT @BBC6Music: ""I, I will be king...""

Let's hear you singing @DavidBowieReal's ""Heroes"" for our nurses like you're at the front row of @gl…"
2020-04-09 08:19:58,"RT @BBCRadio2: For us, the choice was easy.

We just had to play this from the late great Bill Withers.

A true anthem for our times.
https…"
2020-04-09 08:08:55,"RT @BBCSounds: Here we go! Listen to the #UKSingalong live on BBC Sounds NOW -  dedicated to all of the nurses working across the UK. 💙

@S…"
2020-04-09 08:01:00,"This is FASCINATING. (and justifying my love for pasties.) 

#InsideTheFactory is streaming now on @bbciplayer.
https://t.co/QqkykVc1hH"
